Fold	Label
X.1123.1	1652
X.1124.1	1653
X.1125.1	1654
X.1126.1	1655
X.1127.1	1656
X.1128.1	1657
X.1129.1	1658
X.1130.1	1659
X.1131.1	1660
X.1132.1	1661
X.1133.1	1662
X.1134.1	1663
X.1135.1	1664
X.1136.1	1665
X.1137.1	1666
X.1137.2	1667
X.1138.1	1668
X.1139.1	1669
X.1140.1	1670
X.1141.1	1671
X.1142.1	1672
X.1143.1	1673
X.1144.1	1674
X.1145.1	1675
X.1146.1	1676
X.1148.1	1677
X.1149.1	1678
X.1150.1	1679
X.1151.1	1680
X.1152.1	1681
X.1153.1	1682
X.1154.1	1683
X.1155.1	1684
X.1156.1	1685
X.1157.1	1686
X.1158.1	1687
X.2002.1	1688
X.2002.2	1689
X.2002.3	1690
X.2002.4	1691
X.2002.5	1692
X.2003.1	1693
X.2003.2	1694
X.2003.4	1695
X.2003.5	1696
X.2003.6	1697
X.2003.7	1698
X.2003.9	1699
X.2004.1	1700
X.2004.11	1701
X.2004.3	1702
X.2004.4	1703
X.2004.5	1704
X.2004.6	1705
X.2004.7	1706
X.2004.9	1707
X.2005.1	1708
X.2005.2	1709
X.2005.3	1710
X.2006.1	1711
X.2007.10	1712
X.2007.1	1713
X.2007.12	1714
X.2007.13	1715
X.2007.15	1716
X.2007.16	1717
X.2007.17	1718
X.2007.18	1719
X.2007.19	1720
X.2007.2	1721
X.2007.20	1722
X.2007.21	1723
X.2007.22	1724
X.2007.3	1725
X.2007.5	1726
X.2007.6	1727
X.2007.7	1728
X.2007.9	1729
X.2008.1	1730
X.2008.2	1731
X.2008.3	1732
X.2008.4	1733
X.2008.5	1734
X.2008.6	1735
X.2008.7	1736
X.2010.1	1737
X.2011.1	1738
X.2011.2	1739
X.2011.3	1740
X.2011.4	1741
X.2011.5	1742
X.2011.6	1743
X.2111.1	1744
X.2111.10	1745
X.2111.100	1746
X.2111.101	1747
X.2111.102	1748
X.2111.103	1749
X.2111.104	1750
X.2111.105	1751
X.2111.106	1752
X.2111.107	1753
X.2111.11	1754
X.2111.110	1755
X.2111.111	1756
X.2111.112	1757
X.2111.113	1758
X.2111.114	1759
X.2111.115	1760
X.2111.117	1761
X.2111.118	1762
X.2111.119	1763
X.2111.12	1764
X.2111.120	1765
X.2111.121	1766
X.2111.123	1767
X.2111.126	1768
X.2111.127	1769
X.2111.128	1770
X.2111.129	1771
X.2111.130	1772
X.2111.13	1773
X.2111.131	1774
X.2111.17	1775
X.2111.19	1776
X.2111.2	1777
X.2111.21	1778
X.2111.22	1779
X.2111.23	1780
X.2111.25	1781
X.2111.26	1782
X.2111.27	1783
X.2111.28	1784
X.2111.29	1785
X.2111.30	1786
X.2111.3	1787
X.2111.31	1788
X.2111.32	1789
X.2111.33	1790
X.2111.34	1791
X.2111.35	1792
X.2111.36	1793
X.2111.37	1794
X.2111.38	1795
X.2111.39	1796
X.2111.40	1797
X.2111.4	1798
X.2111.41	1799
X.2111.42	1800
X.2111.43	1801
X.2111.44	1802
X.2111.45	1803
X.2111.46	1804
X.2111.47	1805
X.2111.48	1806
X.2111.49	1807
X.2111.5	1808
X.2111.50	1809
X.2111.52	1810
X.2111.53	1811
X.2111.54	1812
X.2111.55	1813
X.2111.56	1814
X.2111.57	1815
X.2111.58	1816
X.2111.59	1817
X.2111.6	1818
X.2111.60	1819
X.2111.61	1820
X.2111.62	1821
X.2111.63	1822
X.2111.64	1823
X.2111.66	1824
X.2111.67	1825
X.2111.68	1826
X.2111.69	1827
X.2111.70	1828
X.2111.7	1829
X.2111.71	1830
X.2111.73	1831
X.2111.75	1832
X.2111.76	1833
X.2111.77	1834
X.2111.78	1835
X.2111.79	1836
X.2111.80	1837
X.2111.8	1838
X.2111.82	1839
X.2111.83	1840
X.2111.84	1841
X.2111.85	1842
X.2111.86	1843
X.2111.87	1844
X.2111.88	1845
X.2111.89	1846
X.2111.9	1847
X.2111.91	1848
X.2111.94	1849
X.2111.98	1850
X.2484.1	1851
X.2484.2	1852
X.2484.3	1853
X.2484.4	1854
X.2484.5	1855
X.2484.6	1856
X.2484.7	1857
X.2484.8	1858
X.2485.1	1859
X.2485.2	1860
X.2485.3	1861
X.2485.4	1862
X.2486.1	1863
X.2487.1	1864
X.2487.2	1865
X.2488.1	1866
X.2489.1	1867
X.2490.1	1868
X.2490.2	1869
X.2490.3	1870
X.2492.1	1871
X.2493.1	1872
X.2494.1	1873
X.2494.2	1874
X.2495.1	1875
X.2496.1	1876
X.2498.1	1877
X.2498.2	1878
X.2498.3	1879
X.2498.4	1880
X.2498.5	1881
X.2499.1	1882
X.2499.2	1883
X.2500.1	1884
X.2501.1	1885
X.3001.1	1886
X.3002.1	1887
X.3003.1	1888
X.3004.1	1889
X.3005.1	1890
X.3006.1	1891
X.3008.1	1892
X.3009.1	1893
X.3009.2	1894
X.3010.1	1895
X.3012.1	1896
X.3014.1	1897
X.3016.1	1898
X.3017.1	1899
X.3018.1	1900
X.3019.1	1901
X.3050.1	1902
X.3051.1	1903
X.3052.1	1904
X.3053.1	1905
X.3054.1	1906
X.3065.1	1907
X.3066.1	1908
X.3067.1	1909
X.3068.1	1910
X.3068.2	1911
X.3069.1	1912
X.3070.1	1913
X.3070.2	1914
X.3071.1	1915
X.3072.1	1916
X.3073.1	1917
X.3074.1	1918
X.3075.1	1919
X.3076.1	1920
X.3077.1	1921
X.3078.1	1922
X.3079.1	1923
X.3080.1	1924
X.3081.1	1925
X.3082.1	1926
X.3083.1	1927
X.3084.1	1928
X.3085.1	1929
X.3086.1	1930
X.3087.1	1931
X.3089.1	1932
X.3090.1	1933
X.3091.1	1934
X.3092.1	1935
X.3093.1	1936
X.3094.1	1937
X.3095.1	1938
X.3096.1	1939
X.3097.1	1940
X.3098.1	1941
X.3099.1	1942
X.3100.1	1943
X.3101.1	1944
X.3102.1	1945
X.3103.1	1946
X.3104.1	1947
X.3105.1	1948
X.3106.1	1949
X.3107.1	1950
X.3108.1	1951
X.3109.1	1952
X.3109.2	1953
X.3110.1	1954
X.3111.1	1955
X.3112.1	1956
X.3113.1	1957
X.3114.1	1958
X.3115.1	1959
X.3115.2	1960
X.3115.3	1961
X.3115.4	1962
X.3115.5	1963
X.3115.6	1964
X.3116.1	1965
X.3117.1	1966
X.3118.1	1967
X.3119.1	1968
X.3120.1	1969
X.3121.1	1970
X.3122.1	1971
X.3123.1	1972
X.3124.1	1973
X.3125.1	1974
X.3126.1	1975
X.3127.1	1976
X.3128.1	1977
X.3129.1	1978
X.3130.1	1979
X.3131.1	1980
X.3132.1	1981
X.3133.1	1982
X.3134.1	1983
X.3135.1	1984
X.3136.1	1985
X.3137.1	1986
X.3138.1	1987
X.3139.1	1988
X.3140.1	1989
X.3141.1	1990
X.3142.1	1991
X.3143.1	1992
X.3144.1	1993
X.3145.1	1994
X.3146.1	1995
X.3147.1	1996
X.3148.1	1997
X.3149.1	1998
X.3150.1	1999
X.3151.1	2000
X.3152.1	2001
X.3153.1	2002
X.3154.1	2003
X.3155.1	2004
X.3156.1	2005
X.3156.2	2006
X.3156.3	2007
X.3157.1	2008
X.3158.1	2009
X.3159.1	2010
X.3161.1	2011
X.3162.1	2012
X.3163.1	2013
X.3164.1	2014
X.3166.1	2015
X.3167.1	2016
X.3168.1	2017
X.3169.1	2018
X.3170.1	2019
X.3171.1	2020
X.3172.1	2021
X.3173.1	2022
X.3174.1	2023
X.3174.2	2024
X.3174.3	2025
X.3174.4	2026
X.3175.1	2027
X.3176.1	2028
X.3178.1	2029
X.3179.1	2030
X.3180.1	2031
X.3182.1	2032
X.3182.2	2033
X.3184.1	2034
X.3185.1	2035
X.3186.1	2036
X.3187.1	2037
X.3188.1	2038
X.3189.1	2039
X.3190.1	2040
X.3191.1	2041
X.3192.1	2042
X.3193.1	2043
X.3195.1	2044
X.3197.1	2045
X.3198.1	2046
X.3200.1	2047
X.3201.1	2048
X.3202.1	2049
X.3203.1	2050
X.3204.1	2051
X.3206.1	2052
X.3207.1	2053
X.3208.1	2054
X.3209.1	2055
X.3210.1	2056
X.3212.1	2057
X.3213.1	2058
X.3215.1	2059
X.3216.1	2060
X.3218.1	2061
X.3219.1	2062
X.3220.1	2063
X.3222.1	2064
X.3223.1	2065
X.3225.1	2066
X.3226.1	2067
X.3227.1	2068
X.3228.1	2069
X.3229.1	2070
X.3230.1	2071
X.3232.1	2072
X.3233.1	2073
X.3234.1	2074
X.3235.1	2075
X.3236.1	2076
X.3236.2	2077
X.3237.1	2078
X.3238.1	2079
X.3238.2	2080
X.3239.1	2081
X.3240.1	2082
X.3241.1	2083
X.3242.1	2084
X.3243.1	2085
X.3244.1	2086
X.3245.1	2087
X.3246.1	2088
X.3248.1	2089
X.3249.1	2090
X.3250.1	2091
X.3251.1	2092
X.3252.1	2093
X.3252.2	2094
X.3253.1	2095
X.3254.1	2096
X.3255.1	2097
X.3256.1	2098
X.3257.1	2099
X.3258.1	2100
X.3259.1	2101
X.3261.1	2102
X.3263.1	2103
X.3264.1	2104
X.3265.1	2105
X.3266.1	2106
X.3267.1	2107
X.3268.1	2108
X.3269.1	2109
X.3270.1	2110
X.3271.1	2111
X.3273.1	2112
X.3274.1	2113
X.3275.1	2114
X.3276.1	2115
X.3277.1	2116
X.3277.2	2117
X.3277.3	2118
X.3278.1	2119
X.3279.1	2120
X.3280.1	2121
X.3281.1	2122
X.3282.1	2123
X.3283.1	2124
X.3285.1	2125
X.3286.1	2126
X.3287.1	2127
X.3288.1	2128
X.3289.1	2129
X.3290.1	2130
X.3291.1	2131
X.3292.1	2132
X.3293.1	2133
X.3294.1	2134
X.3296.1	2135
X.3297.1	2136
X.3298.1	2137
X.3299.1	2138
X.3301.1	2139
X.3302.1	2140
X.3303.1	2141
X.3304.1	2142
X.3305.1	2143
X.3306.1	2144
X.3307.1	2145
X.3308.1	2146
X.3308.2	2147
X.3310.1	2148
X.3311.1	2149
X.3312.1	2150
X.3313.1	2151
X.3314.1	2152
X.3315.1	2153
X.3317.1	2154
X.3317.2	2155
X.3317.3	2156
X.3318.1	2157
X.3319.1	2158
X.3320.1	2159
X.3321.1	2160
X.3322.1	2161
X.3323.1	2162
X.3324.1	2163
X.3325.1	2164
X.3326.1	2165
X.3327.1	2166
X.3329.1	2167
X.3330.1	2168
X.3331.1	2169
X.3332.1	2170
X.3333.1	2171
X.3335.1	2172
X.3336.1	2173
X.3337.1	2174
X.3338.1	2175
X.3339.1	2176
X.3340.1	2177
X.3341.1	2178
X.3342.1	2179
X.3343.1	2180
X.3345.1	2181
X.3346.1	2182
X.3347.1	2183
X.3348.1	2184
X.3349.1	2185
X.3350.1	2186
X.3351.1	2187
X.3351.2	2188
X.3352.1	2189
X.3355.1	2190
X.3356.1	2191
X.3357.1	2192
X.3358.1	2193
X.3359.1	2194
X.3360.1	2195
X.3361.1	2196
X.3363.1	2197
X.3364.1	2198
X.3365.1	2199
X.3366.1	2200
X.3367.1	2201
X.3368.1	2202
X.3369.1	2203
X.3370.1	2204
X.3371.1	2205
X.3372.1	2206
X.3373.1	2207
X.3374.1	2208
X.3375.1	2209
X.3376.1	2210
X.3377.1	2211
X.3379.1	2212
X.3380.1	2213
X.3381.1	2214
X.3382.1	2215
X.3385.1	2216
X.3386.1	2217
X.3386.2	2218
X.3388.1	2219
X.3389.1	2220
X.3390.1	2221
X.3391.1	2222
X.3392.1	2223
X.3393.1	2224
X.3394.1	2225
X.3395.1	2226
X.3396.1	2227
X.3397.1	2228
X.3398.1	2229
X.3399.1	2230
X.3400.1	2231
X.3401.1	2232
X.3402.1	2233
X.3403.1	2234
X.3405.1	2235
X.3406.1	2236
X.3407.1	2237
X.3408.1	2238
X.3409.1	2239
X.3410.1	2240
X.3411.1	2241
X.3412.1	2242
X.3413.1	2243
X.3414.1	2244
X.3415.1	2245
X.3416.1	2246
X.3417.1	2247
X.3418.1	2248
X.3419.1	2249
X.3420.1	2250
X.3421.1	2251
X.3422.1	2252
X.3423.1	2253
X.3424.1	2254
X.3425.1	2255
X.3425.2	2256
X.3426.1	2257
X.3427.1	2258
X.3428.1	2259
X.3429.1	2260
X.3430.1	2261
X.3431.1	2262
X.3432.1	2263
X.3433.1	2264
X.3434.1	2265
X.3435.1	2266
X.3436.1	2267
X.3437.1	2268
X.3438.1	2269
X.3439.1	2270
X.3440.1	2271
X.3441.1	2272
X.3442.1	2273
X.3443.1	2274
X.3444.1	2275
X.3445.1	2276
X.3446.1	2277
X.3447.1	2278
X.3448.1	2279
X.3449.1	2280
X.3450.1	2281
X.3451.1	2282
X.3452.1	2283
X.3453.1	2284
X.3454.1	2285
X.3455.1	2286
X.3456.1	2287
X.3457.1	2288
X.3458.1	2289
X.3459.1	2290
X.3461.1	2291
X.3462.1	2292
X.3463.1	2293
X.3464.1	2294
X.3465.1	2295
X.3466.1	2296
X.3467.1	2297
X.3468.1	2298
X.3469.1	2299
X.3470.1	2300
X.3472.1	2301
X.3473.1	2302
X.3474.1	2303
X.3475.1	2304
X.3476.1	2305
X.3477.1	2306
X.3478.1	2307
X.3479.1	2308
X.3480.1	2309
X.3481.1	2310
X.3482.1	2311
X.3483.1	2312
X.3484.1	2313
X.3485.1	2314
X.3486.1	2315
X.3486.2	2316
X.3487.1	2317
X.3488.1	2318
X.3489.1	2319
X.3490.1	2320
X.3491.1	2321
X.3492.1	2322
X.3493.1	2323
X.3494.1	2324
X.3495.1	2325
X.3496.1	2326
X.3497.1	2327
X.3498.1	2328
X.3500.1	2329
X.3501.1	2330
X.3502.1	2331
X.3503.1	2332
X.3504.1	2333
X.3504.2	2334
X.3504.3	2335
X.3504.4	2336
X.3505.1	2337
X.3506.1	2338
X.3507.1	2339
X.3508.1	2340
X.3509.1	2341
X.3510.1	2342
X.3511.1	2343
X.3512.1	2344
X.3513.1	2345
X.3514.1	2346
X.3515.1	2347
X.3516.1	2348
X.3517.1	2349
X.3518.1	2350
X.3519.1	2351
X.3520.1	2352
X.3521.1	2353
X.3522.1	2354
X.3523.1	2355
X.3524.1	2356
X.3525.1	2357
X.3526.1	2358
X.3527.1	2359
X.3529.1	2360
X.3530.1	2361
X.3531.1	2362
X.3532.1	2363
X.3534.1	2364
X.3535.1	2365
X.3536.1	2366
X.3538.1	2367
X.3539.1	2368
X.3540.1	2369
X.3541.1	2370
X.3542.1	2371
X.3543.1	2372
X.3544.1	2373
X.3545.1	2374
X.3546.1	2375
X.3547.1	2376
X.3548.1	2377
X.3549.1	2378
X.3550.1	2379
X.3551.1	2380
X.3552.1	2381
X.3553.1	2382
X.3554.1	2383
X.3555.1	2384
X.3556.1	2385
X.3557.1	2386
X.3558.1	2387
X.3559.1	2388
X.3560.1	2389
X.3561.1	2390
X.3562.1	2391
X.3563.1	2392
X.3564.1	2393
X.3565.1	2394
X.3566.1	2395
X.3567.1	2396
X.3568.1	2397
X.3569.1	2398
X.3569.2	2399
X.3570.1	2400
X.3571.1	2401
X.3572.1	2402
X.3573.1	2403
X.3574.1	2404
X.3575.1	2405
X.3576.1	2406
X.3577.1	2407
X.3578.1	2408
X.3579.1	2409
X.3580.1	2410
X.3581.1	2411
X.3583.1	2412
X.3584.1	2413
X.3585.1	2414
X.3586.1	2415
X.3587.1	2416
X.3588.1	2417
X.3589.1	2418
X.3590.1	2419
X.3591.1	2420
X.3592.1	2421
X.3593.1	2422
X.3594.1	2423
X.3596.1	2424
X.3597.1	2425
X.3598.1	2426
X.3599.1	2427
X.3600.1	2428
X.3601.1	2429
X.3602.1	2430
X.3603.1	2431
X.3604.1	2432
X.3605.1	2433
X.3606.1	2434
X.3607.1	2435
X.3608.1	2436
X.3609.1	2437
X.3610.1	2438
X.3612.1	2439
X.3613.1	2440
X.3614.1	2441
X.3615.1	2442
X.3616.1	2443
X.3617.1	2444
X.3618.1	2445
X.3619.1	2446
X.3620.1	2447
X.3621.1	2448
X.3622.1	2449
X.3623.1	2450
X.3624.1	2451
X.3625.1	2452
X.3626.1	2453
X.3627.1	2454
X.3628.1	2455
X.3629.1	2456
X.3630.1	2457
X.3631.1	2458
X.3632.1	2459
X.3633.1	2460
X.3634.1	2461
X.3635.1	2462
X.3636.1	2463
X.3637.1	2464
X.3638.1	2465
X.3639.1	2466
X.3640.1	2467
X.3641.1	2468
X.3643.1	2469
X.3644.1	2470
X.3645.1	2471
X.3646.1	2472
X.3647.1	2473
X.3649.1	2474
X.3650.1	2475
X.3651.1	2476
X.3652.1	2477
X.3654.1	2478
X.3655.1	2479
X.3656.1	2480
X.3657.1	2481
X.3659.1	2482
X.3660.1	2483
X.3661.1	2484
X.3662.1	2485
X.3663.1	2486
X.3664.1	2487
X.3665.1	2488
X.3666.1	2489
X.3667.1	2490
X.3668.1	2491
X.3669.1	2492
X.3670.1	2493
X.3671.1	2494
X.3672.1	2495
X.3673.1	2496
X.3674.1	2497
X.3675.1	2498
X.3676.1	2499
X.3678.1	2500
X.3680.1	2501
X.3681.1	2502
X.3682.1	2503
X.3683.1	2504
X.3684.1	2505
X.3685.1	2506
X.3686.1	2507
X.3687.1	2508
X.3688.1	2509
X.3691.1	2510
X.3692.1	2511
X.3694.1	2512
X.3695.1	2513
X.3696.1	2514
X.3697.1	2515
X.3698.1	2516
X.3699.1	2517
X.3700.1	2518
X.3701.1	2519
X.3702.1	2520
X.3703.1	2521
X.3704.1	2522
X.3705.1	2523
X.3706.1	2524
X.3707.1	2525
X.3708.1	2526
X.3709.1	2527
X.3710.1	2528
X.3711.1	2529
X.3712.1	2530
X.3713.1	2531
X.3714.1	2532
X.3715.1	2533
X.3716.1	2534
X.3717.1	2535
X.3718.1	2536
X.3719.1	2537
X.3720.1	2538
X.3721.1	2539
X.3722.1	2540
X.3723.1	2541
X.3724.1	2542
X.3725.1	2543
X.3726.1	2544
X.3727.1	2545
X.3728.1	2546
X.3729.1	2547
X.3730.1	2548
X.3731.1	2549
X.3732.1	2550
X.3733.1	2551
X.3734.1	2552
X.3735.1	2553
X.3736.1	2554
X.3737.1	2555
X.3738.1	2556
X.3739.1	2557
X.3740.1	2558
X.3741.1	2559
X.3742.1	2560
X.3743.1	2561
X.3744.1	2562
X.3745.1	2563
X.3746.1	2564
X.3747.1	2565
X.3748.1	2566
X.3749.1	2567
X.3749.2	2568
X.3749.3	2569
X.3749.4	2570
X.3749.5	2571
X.3750.1	2572
X.3752.1	2573
X.3753.1	2574
X.3754.1	2575
X.3755.1	2576
X.3755.2	2577
X.3755.3	2578
X.3755.4	2579
X.3756.1	2580
X.3757.1	2581
X.3758.1	2582
X.3758.2	2583
X.3759.1	2584
X.3760.1	2585
X.3761.1	2586
X.3762.1	2587
X.3763.1	2588
X.3764.1	2589
X.3765.1	2590
X.3766.1	2591
X.3767.1	2592
X.3768.1	2593
X.3769.1	2594
X.3770.1	2595
X.3771.1	2596
X.3772.1	2597
X.3773.1	2598
X.3774.1	2599
X.3775.1	2600
X.3776.1	2601
X.3777.1	2602
X.3778.1	2603
X.3779.1	2604
X.3780.1	2605
X.3781.1	2606
X.3781.2	2607
X.3782.1	2608
X.3783.1	2609
X.3784.1	2610
X.3785.1	2611
X.3786.1	2612
X.3787.2	2613
X.3787.3	2614
X.3788.1	2615
X.3789.1	2616
X.3790.1	2617
X.3791.1	2618
X.3792.1	2619
X.3793.1	2620
X.3794.1	2621
X.3795.1	2622
X.3796.1	2623
X.3797.1	2624
X.3798.1	2625
X.3799.1	2626
X.3800.1	2627
X.3801.1	2628
X.3802.1	2629
X.3803.1	2630
X.3804.1	2631
X.3805.1	2632
X.3806.1	2633
X.3807.1	2634
X.3808.1	2635
X.3809.1	2636
X.3810.1	2637
X.3811.1	2638
X.3812.1	2639
X.3813.1	2640
X.3814.1	2641
X.3815.1	2642
X.3816.1	2643
X.3817.1	2644
X.3818.1	2645
X.3819.1	2646
X.3819.2	2647
X.3820.1	2648
X.3821.1	2649
X.3822.1	2650
X.3823.1	2651
X.3824.1	2652
X.3825.1	2653
X.3826.1	2654
X.3827.1	2655
X.3828.1	2656
X.3829.1	2657
X.3830.1	2658
X.3831.1	2659
X.3832.1	2660
X.3833.1	2661
X.3834.1	2662
X.3835.1	2663
X.3836.1	2664
X.3837.1	2665
X.3838.1	2666
X.3839.1	2667
X.3840.1	2668
X.3841.1	2669
X.3842.1	2670
X.3843.1	2671
X.3844.1	2672
X.3844.2	2673
X.3845.1	2674
X.3846.1	2675
X.3847.1	2676
X.3848.1	2677
X.3850.1	2678
X.3851.1	2679
X.3852.1	2680
X.3853.1	2681
X.3854.1	2682
X.3855.1	2683
X.3856.1	2684
X.3857.1	2685
X.3858.1	2686
X.3859.1	2687
X.3860.1	2688
X.3861.1	2689
X.3862.1	2690
X.3863.1	2691
X.3864.1	2692
X.3865.1	2693
X.3866.1	2694
X.3867.1	2695
X.3868.1	2696
X.3869.1	2697
X.3870.1	2698
X.3871.1	2699
X.3872.1	2700
X.3873.1	2701
X.3874.1	2702
X.3875.1	2703
X.3876.1	2704
X.3877.1	2705
X.3878.1	2706
X.3879.1	2707
X.3880.1	2708
X.3881.1	2709
X.3882.1	2710
X.3883.1	2711
X.3884.1	2712
X.3886.1	2713
X.3887.1	2714
X.3887.2	2715
X.3890.1	2716
X.3891.1	2717
X.3892.1	2718
X.3894.1	2719
X.3895.1	2720
X.3896.1	2721
X.3897.1	2722
X.3898.1	2723
X.3899.1	2724
X.3901.1	2725
X.3903.1	2726
X.3904.1	2727
X.3905.1	2728
X.3906.1	2729
X.3907.1	2730
X.3908.1	2731
X.3909.1	2732
X.3910.1	2733
X.3911.1	2734
X.3912.1	2735
X.3913.1	2736
X.3914.1	2737
X.3915.1	2738
X.3916.1	2739
X.3917.1	2740
X.3918.1	2741
X.3919.1	2742
X.3920.1	2743
X.3921.1	2744
X.3922.1	2745
X.3923.1	2746
X.3924.1	2747
X.3925.1	2748
X.3926.1	2749
X.3927.1	2750
X.3928.1	2751
X.3929.1	2752
X.3930.1	2753
X.3930.2	2754
X.3931.1	2755
X.3932.1	2756
X.3933.1	2757
X.3934.1	2758
X.3935.1	2759
X.3936.1	2760
X.3937.1	2761
X.3938.1	2762
X.3939.1	2763
X.3940.1	2764
X.3941.1	2765
X.3942.1	2766
X.3943.1	2767
X.3944.1	2768
X.3945.1	2769
X.3946.1	2770
X.3947.1	2771
X.3948.1	2772
X.3949.1	2773
X.3950.1	2774
X.3951.1	2775
X.3952.1	2776
X.3953.1	2777
X.3954.1	2778
X.3955.1	2779
X.3956.1	2780
X.3957.1	2781
X.3958.1	2782
X.3959.1	2783
X.3960.1	2784
X.3961.1	2785
X.3962.1	2786
X.3962.2	2787
X.3963.1	2788
X.3964.1	2789
X.3965.1	2790
X.3966.1	2791
X.3967.1	2792
X.3968.1	2793
X.3969.1	2794
X.3970.1	2795
X.3971.1	2796
X.3972.1	2797
X.3974.1	2798
X.3975.1	2799
X.3977.1	2800
X.3978.1	2801
X.3979.1	2802
X.3980.1	2803
X.3981.1	2804
X.3982.1	2805
X.3983.1	2806
X.3984.1	2807
X.3985.1	2808
X.3986.1	2809
X.3986.2	2810
X.3987.1	2811
X.3988.1	2812
X.3989.1	2813
X.3990.1	2814
X.3991.1	2815
X.3992.1	2816
X.3993.1	2817
X.3994.1	2818
X.3995.1	2819
X.3996.1	2820
X.3997.1	2821
X.3998.1	2822
X.3999.1	2823
X.4000.1	2824
X.4001.1	2825
X.4002.1	2826
X.4003.1	2827
X.4004.1	2828
X.4006.1	2829
X.4007.1	2830
X.4008.1	2831
X.4009.1	2832
X.4010.1	2833
X.4011.1	2834
X.4012.1	2835
X.4012.2	2836
X.4012.3	2837
X.4012.4	2838
X.4013.1	2839
X.4014.1	2840
X.4015.1	2841
X.4016.1	2842
X.4017.1	2843
X.4018.1	2844
X.4019.1	2845
X.4020.1	2846
X.4021.1	2847
X.4022.1	2848
X.4023.1	2849
X.4024.1	2850
X.4025.1	2851
X.4026.1	2852
X.4027.1	2853
X.4028.1	2854
X.4029.1	2855
X.4030.1	2856
X.4031.1	2857
X.4032.1	2858
X.4033.1	2859
X.4034.1	2860
X.4035.1	2861
X.4036.1	2862
X.4037.1	2863
X.4038.1	2864
X.4039.1	2865
X.4040.1	2866
X.4041.1	2867
X.4042.1	2868
X.4043.1	2869
X.4044.1	2870
X.4045.1	2871
X.4046.1	2872
X.4047.1	2873
X.4048.1	2874
X.4049.1	2875
X.4050.1	2876
X.4051.1	2877
X.4052.1	2878
X.4053.1	2879
X.4054.1	2880
X.4055.1	2881
X.4056.1	2882
X.4057.1	2883
X.4058.1	2884
X.4059.1	2885
X.4060.1	2886
X.4062.1	2887
X.4063.1	2888
X.4064.1	2889
X.4065.1	2890
X.4066.1	2891
X.4067.1	2892
X.4069.1	2893
X.4070.1	2894
X.4071.1	2895
X.4072.1	2896
X.4075.1	2897
X.4076.1	2898
X.4076.2	2899
X.4076.3	2900
X.4076.4	2901
X.4077.1	2902
X.4079.1	2903
X.4080.1	2904
X.4081.1	2905
X.4082.1	2906
X.4083.1	2907
X.4084.1	2908
X.4085.1	2909
X.4085.2	2910
X.4086.1	2911
X.4087.1	2912
X.4089.1	2913
X.4090.1	2914
X.4091.1	2915
X.4092.1	2916
X.4093.1	2917
X.4095.1	2918
X.4096.1	2919
X.4097.1	2920
X.4098.1	2921
X.4099.1	2922
X.4100.1	2923
X.4102.1	2924
X.4104.1	2925
X.4105.1	2926
X.4106.1	2927
X.4107.1	2928
X.4108.1	2929
X.4110.1	2930
X.4111.1	2931
X.4112.1	2932
X.4113.1	2933
X.4114.1	2934
X.4119.1	2935
X.4120.1	2936
X.4121.1	2937
X.4123.1	2938
X.4125.1	2939
X.4126.1	2940
X.4126.2	2941
X.4130.1	2942
X.4132.1	2943
X.4133.1	2944
X.4135.1	2945
X.4136.1	2946
X.4137.1	2947
X.4138.1	2948
X.4139.1	2949
X.4142.1	2950
X.4143.1	2951
X.4144.1	2952
X.4144.2	2953
X.4146.1	2954
X.4150.1	2955
X.4152.1	2956
X.4152.2	2957
X.4153.1	2958
X.4154.1	2959
X.4155.1	2960
X.4156.1	2961
X.4159.1	2962
X.4160.1	2963
X.4161.1	2964
X.4162.1	2965
X.4163.1	2966
X.4164.1	2967
X.4166.1	2968
X.4167.1	2969
X.4168.1	2970
X.4169.1	2971
X.4172.1	2972
X.4174.1	2973
X.4176.1	2974
X.4177.1	2975
X.4177.2	2976
X.4178.1	2977
X.4180.1	2978
X.4180.2	2979
X.4182.1	2980
X.4182.2	2981
X.4184.1	2982
X.4186.1	2983
X.4187.1	2984
X.4187.2	2985
X.4188.1	2986
X.4189.1	2987
X.4192.1	2988
X.4193.1	2989
X.4194.1	2990
X.4196.1	2991
X.4198.1	2992
X.4198.2	2993
X.4199.1	2994
X.4200.1	2995
X.4201.1	2996
X.4202.1	2997
X.4203.1	2998
X.4204.1	2999
X.4205.1	3000
X.4207.1	3001
X.4208.1	3002
X.4209.1	3003
X.4210.1	3004
X.4212.1	3005
X.4215.1	3006
X.4216.1	3007
X.4218.1	3008
X.4221.1	3009
X.4222.1	3010
X.4223.1	3011
X.4224.1	3012
X.4228.1	3013
X.4229.1	3014
X.4230.1	3015
X.4232.1	3016
X.4236.1	3017
X.4237.1	3018
X.4238.1	3019
X.4239.1	3020
X.4239.2	3021
X.4240.1	3022
X.4242.1	3023
X.4244.1	3024
X.4245.1	3025
X.4246.1	3026
X.4247.1	3027
X.4250.1	3028
X.4252.1	3029
X.4254.1	3030
X.4255.1	3031
X.4258.1	3032
X.4259.1	3033
X.4261.1	3034
X.4262.1	3035
X.4263.1	3036
X.4263.2	3037
X.4264.1	3038
X.4266.1	3039
X.4266.2	3040
X.4266.3	3041
X.4267.1	3042
X.4268.1	3043
X.4268.2	3044
X.4269.1	3045
X.4270.1	3046
X.4271.1	3047
X.4272.1	3048
X.4272.2	3049
X.4273.1	3050
